username,domain,name,slug,is_primary
andrzej1,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
andrzej1,newsmast.social,Humanities,humanities,false
FemalesNFinance,newsmast.social,Puzzles,puzzles,false
debgod,newsmast.social,Architecture & Design,architecture_design,false
debgod,newsmast.social,Black Voices,black_voices,false
andrzej1,newsmast.social,Science,science,false
andrzej1,newsmast.social,Social Sciences,social_sciences,false
andrzej1,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,true
debgod,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
markrubbo,newsmast.social,Government & Policy,government_policy,true
relaxedmale,newsmast.social,Journalism & Comment,news_comment_data,false
relaxedmale,newsmast.social,Philosophy,philosophy,false
relaxedmale,newsmast.social,Photography,photography,false
relaxedmale,newsmast.social,Poverty & Inequality,poverty_inequality,false
orianavmatos,newsmast.social,Physics,physics,false
relaxedmale,newsmast.social,Social Media,social_media,false
orianavmatos,newsmast.social,Workers Rights,workers_rights,false
debgod,newsmast.social,LGBTQ+,lgbtq,false
debgod,newsmast.social,Music,music,false
debgod,newsmast.social,Performing Arts,performing_arts,false
orianavmatos,newsmast.social,Humour,humour,false
debgod,newsmast.social,Social Sciences,social_sciences,false
debgod,newsmast.social,Activism & Civil Rights,activism_civil_rights,true
QasimRashid,newsmast.social,Breaking News,breaking_news,false
MetalAddicts,newsmast.social,Gaming,gaming,false
QasimRashid,newsmast.social,Government & Policy,government_policy,false
QasimRashid,newsmast.social,Journalism & Comment,news_comment_data,false
QasimRashid,newsmast.social,Politics,politics,true
MetalAddicts,newsmast.social,Movies,movies,false
MetalAddicts,newsmast.social,Performing Arts,performing_arts,false
MetalAddicts,newsmast.social,Visual Arts,visual_arts,false
MetalAddicts,newsmast.social,Music,music,true
ChrisB100,newsmast.social,Poverty & Inequality,poverty_inequality,false
ChrisB100,newsmast.social,Journalism & Comment,news_comment_data,false
relaxedmale,newsmast.social,Social Sciences,social_sciences,false
ChrisB100,newsmast.social,Weather,weather,false
ChrisB100,newsmast.social,Breaking News,breaking_news,true
relaxedmale,newsmast.social,US Politics,us_politics,false
relaxedmale,newsmast.social,Visual Arts,visual_arts,false
relaxedmale,newsmast.social,Weather,weather,false
relaxedmale,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,true
ghutchis,newsmast.social,Engineering,engineering,false
wjnewman,newsmast.social,AI,ai,false
wjnewman,newsmast.social,Climate change,climate_change,false
wjnewman,newsmast.social,Physics,physics,false
wjnewman,newsmast.social,Space,space,false
wjnewman,newsmast.social,Technology,technology,false
wjnewman,newsmast.social,Science,science,true
ghutchis,newsmast.social,Environment,environment,false
reubenwr,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
reubenwr,newsmast.social,Books & Literature,books_literature,false
ghutchis,newsmast.social,Food & Drink,food_drink,false
reubenwr,newsmast.social,History,history,false
reubenwr,newsmast.social,Humanities,humanities,false
reubenwr,newsmast.social,Immigrants Rights,immigrants_rights,false
ghutchis,newsmast.social,Humour,humour,false
ghutchis,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
ghutchis,newsmast.social,Poverty & Inequality,poverty_inequality,false
hopheim,newsmast.social,Breaking News,breaking_news,false
reubenwr,newsmast.social,Philosophy,philosophy,false
hopheim,newsmast.social,Food & Drink,food_drink,false
reubenwr,newsmast.social,Movies,movies,true
hopheim,newsmast.social,Movies,movies,false
hopheim,newsmast.social,Music,music,false
hopheim,newsmast.social,Travel,travel,false
hopheim,newsmast.social,TV & Radio,tv_radio,false
If_This_Goes_On,newsmast.social,Social Sciences,social_sciences,false
ghutchis,newsmast.social,Mathematics,mathematics,false
ghutchis,newsmast.social,Nature & Wildlife,nature_wildlife,false
ghutchis,newsmast.social,Pets,pets,false
ghutchis,newsmast.social,Physics,physics,false
ghutchis,newsmast.social,Puzzles,puzzles,false
ghutchis,newsmast.social,Science,science,false
ghutchis,newsmast.social,Space,space,false
CharityNews,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,true
CharityNews,newsmast.social,Architecture & Design,architecture_design,false
CharityNews,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
CharityNews,newsmast.social,Books & Literature,books_literature,false
CharityNews,newsmast.social,Breaking News,breaking_news,false
guzz,newsmast.social,Climate change,climate_change,false
guzz,newsmast.social,Black Voices,black_voices,false
CharityNews,newsmast.social,Climate change,climate_change,false
CharityNews,newsmast.social,Creative Arts,creative_arts,false
eannac,newsmast.social,Politics,politics,false
guzz,newsmast.social,Immigrants Rights,immigrants_rights,false
CharityNews,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
CharityNews,newsmast.social,Energy & Pollution,energy_pollution,false
CharityNews,newsmast.social,Environment,environment,false
guzz,newsmast.social,LGBTQ+,lgbtq,false
CharityNews,newsmast.social,Food & Drink,food_drink,false
CharityNews,newsmast.social,Football,football,false
CharityNews,newsmast.social,Gaming,gaming,false
guzz,newsmast.social,Football,football,false
CharityNews,newsmast.social,History,history,false
eannac,newsmast.social,Technology,technology,false
CharityNews,newsmast.social,Humanities,humanities,false
CharityNews,newsmast.social,Humour,humour,false
CharityNews,newsmast.social,Poverty & Inequality,poverty_inequality,false
sitothebo,newsmast.social,Poverty & Inequality,poverty_inequality,false
game,newsmast.social,Breaking News,breaking_news,false
game,newsmast.social,Creative Arts,creative_arts,false
CharityNews,newsmast.social,Movies,movies,false
CharityNews,newsmast.social,Music,music,false
CharityNews,newsmast.social,Nature & Wildlife,nature_wildlife,false
CharityNews,newsmast.social,Journalism & Comment,news_comment_data,false
CharityNews,newsmast.social,Performing Arts,performing_arts,false
CharityNews,newsmast.social,Pets,pets,false
CharityNews,newsmast.social,Philosophy,philosophy,false
CharityNews,newsmast.social,Photography,photography,false
CharityNews,newsmast.social,Politics,politics,false
CharityNews,newsmast.social,Puzzles,puzzles,false
CharityNews,newsmast.social,Sport,sport,false
CharityNews,newsmast.social,Travel,travel,false
CharityNews,newsmast.social,TV & Radio,tv_radio,false
CharityNews,newsmast.social,Ukraine Invasion,ukraine_invasion,false
CharityNews,newsmast.social,Visual Arts,visual_arts,false
CharityNews,newsmast.social,Weather,weather,false
game,newsmast.social,Food & Drink,food_drink,false
dadonthemoveph,newsmast.social,Climate change,climate_change,false
Andy,newsmast.social,Ukraine Invasion,ukraine_invasion,false
game,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
willwinter,newsmast.social,AI,ai,false
willwinter,newsmast.social,Business,business,false
game,newsmast.social,Nature & Wildlife,nature_wildlife,false
willwinter,newsmast.social,Government & Policy,government_policy,false
willwinter,newsmast.social,Technology,technology,true
Andy,newsmast.social,Journalism & Comment,news_comment_data,false
KieranRose,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
KieranRose,newsmast.social,Black Voices,black_voices,false
game,newsmast.social,Journalism & Comment,news_comment_data,false
KieranRose,newsmast.social,Poverty & Inequality,poverty_inequality,false
KieranRose,newsmast.social,LGBTQ+,lgbtq,false
game,newsmast.social,Pets,pets,false
KieranRose,newsmast.social,Social Sciences,social_sciences,false
KieranRose,newsmast.social,Disabled Voices,disabled_voices,true
game,newsmast.social,Puzzles,puzzles,false
game,newsmast.social,Social Media,social_media,false
game,newsmast.social,Travel,travel,false
game,newsmast.social,Ukraine Invasion,ukraine_invasion,false
game,newsmast.social,Weather,weather,false
game,newsmast.social,Humour,humour,true
fpricejr,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
fpricejr,newsmast.social,AI,ai,false
fpricejr,newsmast.social,Breaking News,breaking_news,false
eannac,newsmast.social,US Politics,us_politics,false
fpricejr,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
bobbymcd,newsmast.social,Breaking News,breaking_news,false
fpricejr,newsmast.social,Football,football,false
fpricejr,newsmast.social,Government & Policy,government_policy,false
fpricejr,newsmast.social,History,history,false
bobbymcd,newsmast.social,Climate change,climate_change,false
fpricejr,newsmast.social,Humanities,humanities,false
fpricejr,newsmast.social,Poverty & Inequality,poverty_inequality,false
bobbymcd,newsmast.social,Energy & Pollution,energy_pollution,false
fpricejr,newsmast.social,Law & Justice,law_justice,false
bobbymcd,newsmast.social,Mathematics,mathematics,false
fpricejr,newsmast.social,Music,music,false
fpricejr,newsmast.social,Politics,politics,false
fpricejr,newsmast.social,Social Sciences,social_sciences,false
fpricejr,newsmast.social,Sport,sport,false
fpricejr,newsmast.social,Technology,technology,false
fpricejr,newsmast.social,TV & Radio,tv_radio,false
fpricejr,newsmast.social,Journalism & Comment,news_comment_data,true
ghutchis,newsmast.social,AI,ai,false
ghutchis,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
ghutchis,newsmast.social,Biology,biology,false
Lamech,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
Lamech,newsmast.social,Climate change,climate_change,false
Lamech,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
Lamech,newsmast.social,Energy & Pollution,energy_pollution,false
Lamech,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
Lamech,newsmast.social,Poverty & Inequality,poverty_inequality,false
eannac,newsmast.social,Weather,weather,false
davidrees5761,newsmast.social,Books & Literature,books_literature,false
BillSaysThis,newsmast.social,Breaking News,breaking_news,false
BillSaysThis,newsmast.social,Law & Justice,law_justice,false
BillSaysThis,newsmast.social,Politics,politics,false
BillSaysThis,newsmast.social,US Politics,us_politics,false
BillSaysThis,newsmast.social,Sport,sport,true
Lamech,newsmast.social,Environment,environment,true
mombian,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
mombian,newsmast.social,Books & Literature,books_literature,false
mombian,newsmast.social,Food & Drink,food_drink,false
mweinbach,newsmast.social,AI,ai,false
mweinbach,newsmast.social,Breaking News,breaking_news,false
mweinbach,newsmast.social,Business,business,false
eannac,newsmast.social,Science,science,false
eannac,newsmast.social,Philosophy,philosophy,false
mweinbach,newsmast.social,Engineering,engineering,false
davidrees5761,newsmast.social,Music,music,false
PetsMag,newsmast.social,Science,science,false
ANT_LCFC,newsmast.social,Creative Arts,creative_arts,false
ANT_LCFC,newsmast.social,Food & Drink,food_drink,false
davidrees5761,newsmast.social,TV & Radio,tv_radio,false
ANT_LCFC,newsmast.social,Humour,humour,false
davidrees5761,newsmast.social,Visual Arts,visual_arts,false
ANT_LCFC,newsmast.social,Football,football,true
davidrees5761,newsmast.social,Movies,movies,true
mweinbach,newsmast.social,Government & Policy,government_policy,false
mweinbach,newsmast.social,Healthcare,healthcare,false
sitothebo,newsmast.social,Programming,programming,false
mweinbach,newsmast.social,Law & Justice,law_justice,false
mweinbach,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
mweinbach,newsmast.social,Journalism & Comment,news_comment_data,false
desire2undrstnd,newsmast.social,AI,ai,false
mweinbach,newsmast.social,Physics,physics,false
mweinbach,newsmast.social,Politics,politics,false
desire2undrstnd,newsmast.social,Football,football,false
tderyugina,newsmast.social,Climate change,climate_change,false
desire2undrstnd,newsmast.social,Humour,humour,false
desire2undrstnd,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
tderyugina,newsmast.social,Energy & Pollution,energy_pollution,false
tderyugina,newsmast.social,Environment,environment,false
desire2undrstnd,newsmast.social,US Sport,us_sport,false
desire2undrstnd,newsmast.social,Technology,technology,true
sitothebo,newsmast.social,Social Media,social_media,false
sitothebo,newsmast.social,Technology,technology,false
tderyugina,newsmast.social,Ukraine Invasion,ukraine_invasion,false
orianavmatos,newsmast.social,Puzzles,puzzles,false
mweinbach,newsmast.social,Science,science,false
mweinbach,newsmast.social,Social Sciences,social_sciences,false
mweinbach,newsmast.social,Space,space,false
mweinbach,newsmast.social,Weather,weather,false
mweinbach,newsmast.social,Technology,technology,true
mombian,newsmast.social,History,history,false
vespula,newsmast.social,Technology,technology,false
GiuliaTranchina,newsmast.social,Social Sciences,social_sciences,false
mombian,newsmast.social,Women’s Voices,women_voices,false
mombian,newsmast.social,LGBTQ+,lgbtq,true
GiuliaTranchina,newsmast.social,Democracy & Human Rights,democracy_human_rights,true
sas_test,newsmast.social,Breaking News,breaking_news,false
PetsMag,newsmast.social,Physics,physics,false
PetsMag,newsmast.social,Programming,programming,false
PetsMag,newsmast.social,Puzzles,puzzles,false
PlantInitiative,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
ShaggyShepherd,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
ShaggyShepherd,newsmast.social,Immigrants Rights,immigrants_rights,false
PetsMag,newsmast.social,Social Media,social_media,false
PetsMag,newsmast.social,Space,space,false
ShaggyShepherd,newsmast.social,Social Sciences,social_sciences,false
PetsMag,newsmast.social,Technology,technology,false
ShaggyShepherd,newsmast.social,Books & Literature,books_literature,true
PlantInitiative,newsmast.social,Climate change,climate_change,false
PlantInitiative,newsmast.social,Energy & Pollution,energy_pollution,false
PetsMag,newsmast.social,Travel,travel,false
PetsMag,newsmast.social,TV & Radio,tv_radio,false
PetsMag,newsmast.social,Ukraine Invasion,ukraine_invasion,false
PetsMag,newsmast.social,Visual Arts,visual_arts,false
ghutchis,newsmast.social,Technology,technology,false
ghutchis,newsmast.social,Travel,travel,false
PetsMag,newsmast.social,Weather,weather,false
vespula,newsmast.social,AI,ai,true
ghutchis,newsmast.social,Chemistry,chemistry,true
sas_test,newsmast.social,Social Media,social_media,false
sas_test,newsmast.social,Ukraine Invasion,ukraine_invasion,false
sas_test,newsmast.social,Weather,weather,false
PlantInitiative,newsmast.social,Environment,environment,true
lawyer,newsmast.social,LGBTQ+,lgbtq,false
lawyer,newsmast.social,Markets & Finance,markets_finance,false
